spatial_unit,region_type,manual_score,entropy_score,pca_score,score_spread,manual_rank,entropy_rank,pca_rank
873185a44ffffff,mixed_evening_area,17.05,24.17,1.13,23.040000000000003,979,430,2285
8731aa195ffffff,mixed_evening_area,17.05,15.37,5.22,11.830000000000002,979,892,888
8731aac58ffffff,return_destination,17.04,14.84,4.71,12.329999999999998,983,918,1022
8731aad1affffff,mixed_evening_area,17.04,17.49,4.64,12.849999999999998,983,777,1050
873181b1dffffff,mixed_evening_area,17.02,10.16,4.82,12.2,985,1234,990
8731aa32effffff,mixed_evening_area,17.01,14.2,5.67,11.340000000000002,986,948,786
8731aa126ffffff,mixed_evening_area,16.98,21.58,3.58,18.0,987,525,1379
8731aa016ffffff,transport_hub_like,16.95,9.54,4.21,12.739999999999998,988,1265,1168
8731aa1b6ffffff,return_destination,16.94,10.07,5.69,11.25,989,1244,783
8731aa75effffff,mixed_evening_area,16.91,10.26,4.74,12.17,990,1229,1014
8731aa324ffffff,mixed_evening_area,16.89,13.31,5.09,11.8,991,997,920
8731aa4a2ffffff,return_destination,16.88,13.78,5.72,11.16,992,974,771
8731aa66cffffff,mixed_evening_area,16.86,19.71,4.11,15.600000000000001,993,636,1211
8731aa164ffffff,mixed_evening_area,16.86,13.81,4.77,12.09,993,971,1005
8731aa605ffffff,mixed_evening_area,16.84,22.0,3.55,18.45,995,509,1381
873181a74ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731852c8ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731ae641ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
873181859ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731a84b4ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aab10ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aeaf6ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731a84f2ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
873181b4effffff,mixed_evening_area,16.83,10.18,6.3,10.529999999999998,996,1233,672
873181b9bffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aad4cffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731818c0ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aad08ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa7a8ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
873185a36ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
87318516cffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731858c3ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa80dffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
873185818ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa6c2ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa616ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa90affffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa15affffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aaa04ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731a84f4ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
873185b00ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aa8f2ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aaa43ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731a869effffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731aabadffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731a80f6ffffff,transport_hub_like,16.83,10.78,2.63,14.2,996,1173,1623
8731abd8affffff,transport_hub_like,16.8,11.43,2.53,14.270000000000001,1027,1110,1662
8731aa702ffffff,mixed_evening_area,16.79,20.4,4.03,16.369999999999997,1028,592,1233
8731aa8c3ffffff,mixed_evening_area,16.79,9.74,5.68,11.11,1028,1255,785
8731aa796ffffff,mixed_evening_area,16.78,9.3,5.14,11.64,1030,1275,904
8731aa101ffffff,mixed_evening_area,16.78,10.11,4.71,12.07,1030,1235,1022
873185b59ffffff,transport_hub_like,16.78,11.42,2.53,14.250000000000002,1030,1112,1662
8731aa12dffffff,transport_hub_like,16.78,11.42,2.53,14.250000000000002,1030,1112,1662
873181a20ffffff,transport_hub_like,16.78,11.42,2.53,14.250000000000002,1030,1112,1662
873181b59ffffff,return_destination,16.77,17.75,4.58,13.17,1035,754,1060
8731aa143ffffff,transport_hub_like,16.77,10.02,4.97,11.8,1035,1246,950
8731aacf3ffffff,mixed_evening_area,16.76,13.88,5.26,11.500000000000002,1037,964,882
8731aa658ffffff,mixed_evening_area,16.73,21.84,3.53,18.31,1038,516,1386
8731aa685ffffff,mixed_evening_area,16.73,11.13,5.89,10.84,1038,1133,728
873181828ffffff,mixed_evening_area,16.7,10.79,5.65,11.049999999999999,1040,1172,794
8731aa703ffffff,mixed_evening_area,16.7,11.43,5.79,10.91,1040,1110,755
8731aa491ffffff,transport_hub_like,16.68,9.4,5.21,11.469999999999999,1042,1272,892
8731aa31effffff,return_destination,16.66,19.74,4.54,15.2,1043,634,1073
8731aa1a2ffffff,mixed_evening_area,16.6,12.01,5.56,11.040000000000003,1044,1074,818
8731aa309ffffff,mixed_evening_area,16.57,11.91,5.28,11.29,1045,1078,876
8731aa0a2ffffff,mixed_evening_area,16.57,9.74,5.06,11.510000000000002,1045,1255,923
873181b2dffffff,return_destination,16.56,13.87,4.83,11.729999999999999,1047,965,986
8731aa15dffffff,return_destination,16.55,16.5,4.9,11.65,1048,827,968
8731aa620ffffff,transport_hub_like,16.54,9.7,5.28,11.259999999999998,1049,1257,876
8731aa0a8ffffff,return_destination,16.53,9.19,4.7,11.830000000000002,1050,1282,1026
873181942ffffff,mixed_evening_area,16.53,20.26,3.95,16.310000000000002,1050,599,1256
8731aa646ffffff,mixed_evening_area,16.52,21.95,2.83,19.119999999999997,1052,511,1578
8731aa313ffffff,mixed_evening_area,16.5,13.31,5.62,10.879999999999999,1053,997,806
8731aa683ffffff,mixed_evening_area,16.46,21.99,3.36,18.63,1054,510,1444
8731aaad0ffffff,mixed_evening_area,16.41,12.14,5.44,10.969999999999999,1055,1064,845
8731aa89cffffff,transport_hub_like,16.39,8.36,5.6,10.790000000000001,1056,1321,811
8731aa002ffffff,mixed_evening_area,16.39,12.91,5.2,11.190000000000001,1056,1026,895
8731aa193ffffff,transport_hub_like,16.36,9.24,5.1,11.26,1058,1279,919
8731aa819ffffff,transport_hub_like,16.35,11.15,2.15,14.200000000000001,1059,1130,1724
873181832ffffff,transport_hub_like,16.35,13.89,4.14,12.21,1059,963,1200
8731aa7a5ffffff,mixed_evening_area,16.35,10.1,5.53,10.82,1059,1237,827
8731aa6a3ffffff,return_destination,16.34,10.22,5.79,10.55,1062,1232,755
8731a80b2ffffff,transport_hub_like,16.33,11.14,2.15,14.179999999999998,1063,1131,1724
8731aaba6ffffff,mixed_evening_area,16.32,18.61,3.67,14.94,1064,698,1332
8731abd91ffffff,transport_hub_like,16.32,13.87,3.89,12.43,1064,965,1268
8731aa7acffffff,mixed_evening_area,16.31,9.37,5.64,10.669999999999998,1066,1273,799
87318cd05ffffff,mixed_evening_area,16.3,18.15,3.06,15.089999999999998,1067,726,1551
8731aaadeffffff,return_destination,16.29,13.64,4.87,11.419999999999998,1068,982,976
8731aac80ffffff,return_destination,16.23,15.28,4.95,11.280000000000001,1069,894,957
8731aa1aeffffff,return_destination,16.19,10.68,5.82,10.370000000000001,1070,1208,749
8731aa8ccffffff,mixed_evening_area,16.19,13.56,4.82,11.370000000000001,1070,985,990
8731818a0ffffff,transport_hub_like,16.18,12.67,4.21,11.969999999999999,1072,1046,1168
8731aaaaaffffff,mixed_evening_area,16.18,22.62,3.0,19.62,1072,482,1558
8731aa30effffff,transport_hub_like,16.15,15.1,4.84,11.309999999999999,1074,904,984
873181813ffffff,mixed_evening_area,16.13,23.03,1.53,21.5,1075,466,1856
8731aaa30ffffff,transport_hub_like,16.11,8.94,4.55,11.559999999999999,1076,1292,1072
8731aa642ffffff,return_destination,16.09,9.58,4.53,11.559999999999999,1077,1264,1076
873185b50ffffff,return_destination,16.09,14.35,4.88,11.21,1077,939,974
8731aa662ffffff,mixed_evening_area,16.07,21.02,3.29,17.73,1079,559,1495
8731aa001ffffff,return_destination,16.07,8.91,4.56,11.510000000000002,1079,1293,1067
8731aad9cffffff,mixed_evening_area,16.06,21.01,2.71,18.3,1081,560,1613
8731aa0dbffffff,return_destination,16.06,13.2,5.0,11.059999999999999,1081,1006,936
8731aaac9ffffff,mixed_evening_area,16.05,21.07,2.66,18.41,1083,558,1619
87318190cffffff,return_destination,16.05,14.8,4.99,11.06,1083,920,945
8731abd94ffffff,mixed_evening_area,16.03,22.81,2.03,20.779999999999998,1085,473,1752
873181829ffffff,return_destination,15.99,15.39,4.91,11.08,1086,891,964
8731aa4aeffffff,transport_hub_like,15.98,9.03,5.21,10.77,1087,1290,892
8731aac81ffffff,transport_hub_like,15.96,9.53,4.48,11.48,1088,1266,1099
8731aa6ecffffff,mixed_evening_area,15.91,9.64,4.65,11.26,1089,1261,1046
873185349ffffff,transport_hub_like,15.88,12.04,4.78,11.100000000000001,1090,1070,1002
8731aa622ffffff,mixed_evening_area,15.88,14.93,4.44,11.440000000000001,1090,914,1106
8731aa361ffffff,transport_hub_like,15.86,10.65,3.04,12.82,1092,1210,1555
8731aa0d1ffffff,return_destination,15.86,14.07,4.59,11.27,1092,955,1057
8731aa191ffffff,transport_hub_like,15.84,8.83,5.57,10.27,1094,1298,816
8731aa321ffffff,mixed_evening_area,15.82,11.0,5.16,10.66,1095,1158,902
8731aa375ffffff,return_destination,15.81,16.71,3.65,13.06,1096,814,1337
8731aa31cffffff,transport_hub_like,15.8,15.09,3.88,11.920000000000002,1097,905,1271
8731aa192ffffff,mixed_evening_area,15.73,9.25,5.4,10.33,1098,1278,851
8731aa6d6ffffff,return_destination,15.71,15.67,4.74,10.97,1099,865,1014
8731aa581ffffff,transport_hub_like,15.69,11.19,4.9,10.79,1100,1128,968
8731aac4effffff,mixed_evening_area,15.68,9.3,4.98,10.7,1101,1275,948
8731aa009ffffff,mixed_evening_area,15.67,12.22,4.89,10.780000000000001,1102,1061,971
8731aa61cffffff,return_destination,15.65,15.16,4.09,11.56,1103,901,1218
8731aac83ffffff,mixed_evening_area,15.65,20.76,2.56,18.200000000000003,1103,570,1659
8731818a6ffffff,transport_hub_like,15.63,12.75,4.7,10.93,1105,1033,1026
8731aac86ffffff,transport_hub_like,15.62,8.63,4.41,11.209999999999999,1106,1306,1113
8731aa4a1ffffff,mixed_evening_area,15.62,8.63,4.41,11.209999999999999,1106,1306,1113
873181988ffffff,transport_hub_like,15.62,8.63,4.41,11.209999999999999,1106,1306,1113
8731aa6f3ffffff,transport_hub_like,15.62,8.63,4.41,11.209999999999999,1106,1306,1113
8731aaa93ffffff,mixed_evening_area,15.62,9.87,5.73,9.889999999999999,1106,1250,768
8731aa484ffffff,mixed_evening_area,15.6,9.82,5.11,10.489999999999998,1111,1251,916
87318185cffffff,mixed_evening_area,15.59,22.23,2.44,19.79,1112,500,1676
8731aabb0ffffff,return_destination,15.59,16.61,4.31,12.3,1112,822,1142
8731aaca8ffffff,return_destination,15.55,13.4,4.76,10.790000000000001,1114,994,1007
8731aac55ffffff,return_destination,15.51,8.91,5.46,10.05,1115,1293,839
87318525dffffff,mixed_evening_area,15.5,8.05,6.44,9.059999999999999,1116,1347,651
8731aa069ffffff,return_destination,15.49,21.57,3.65,17.92,1117,526,1337
873181943ffffff,return_destination,15.48,9.5,4.99,10.49,1118,1269,945
8731ae32effffff,transport_hub_like,15.48,10.6,3.4,12.08,1118,1213,1437
8731aa4b1ffffff,mixed_evening_area,15.47,12.84,4.49,10.98,1120,1029,1090
8731aaa9cffffff,return_destination,15.47,14.22,4.97,10.5,1120,946,950
873181b01ffffff,mixed_evening_area,15.46,9.18,4.68,10.780000000000001,1122,1285,1033
8731aa120ffffff,transport_hub_like,15.46,10.47,5.57,9.89,1122,1221,816
8731aa535ffffff,transport_hub_like,15.44,11.71,5.01,10.43,1124,1089,931
87318190affffff,transport_hub_like,15.42,11.47,4.49,10.93,1125,1108,1090
873181976ffffff,return_destination,15.41,17.03,4.12,12.91,1126,802,1202
8731aa792ffffff,transport_hub_like,15.41,10.4,4.62,10.79,1126,1224,1054
8731aa012ffffff,transport_hub_like,15.41,9.77,4.97,10.440000000000001,1126,1254,950
8731aa084ffffff,transport_hub_like,15.4,9.52,3.61,11.790000000000001,1129,1267,1347
873181965ffffff,return_destination,15.34,8.7,5.0,10.34,1130,1302,936
8731aa770ffffff,return_destination,15.3,12.18,4.76,10.540000000000001,1131,1063,1007
8731852e1ffffff,mixed_evening_area,15.26,9.19,5.44,9.82,1132,1282,845
8731aa4b0ffffff,return_destination,15.26,11.86,5.47,9.79,1132,1080,837
8731aa5b1ffffff,return_destination,15.24,13.87,4.1,11.14,1134,965,1215
8731aa11bffffff,transport_hub_like,15.24,9.68,5.0,10.24,1134,1258,936
873181b35ffffff,mixed_evening_area,15.23,21.91,2.94,18.97,1136,513,1567
8731aa8f3ffffff,transport_hub_like,15.2,8.38,4.27,10.93,1137,1318,1150
8731aac90ffffff,mixed_evening_area,15.19,9.08,4.57,10.62,1138,1289,1063
873181ba9ffffff,transport_hub_like,15.18,8.38,5.01,10.17,1139,1318,931
873181b24ffffff,transport_hub_like,15.17,8.35,4.27,10.9,1140,1322,1150
8731aac48ffffff,transport_hub_like,15.17,8.35,4.27,10.9,1140,1322,1150
8731aac5affffff,return_destination,15.17,8.35,4.27,10.9,1140,1322,1150
8731aa6edffffff,transport_hub_like,15.17,8.35,4.27,10.9,1140,1322,1150
873185368ffffff,transport_hub_like,15.16,9.29,4.38,10.780000000000001,1144,1277,1126
87318185effffff,transport_hub_like,15.12,16.05,3.43,12.620000000000001,1145,844,1434
8731aaae5ffffff,mixed_evening_area,15.11,22.43,1.14,21.29,1146,492,2284
8731aadb1ffffff,transport_hub_like,15.1,14.21,4.26,10.84,1147,947,1160
8731aa60bffffff,return_destination,15.08,9.01,5.25,9.83,1148,1291,885
8731aa174ffffff,return_destination,15.08,9.64,4.18,10.9,1148,1261,1175
8731aaacbffffff,transport_hub_like,15.03,8.09,5.01,10.02,1150,1340,931
8731aa603ffffff,transport_hub_like,15.01,5.8,6.79,9.21,1151,1483,524
8731aa8e3ffffff,transport_hub_like,15.01,11.68,4.09,10.92,1151,1091,1218
87318cd01ffffff,mixed_evening_area,14.98,5.78,6.79,9.2,1153,1484,524
8731aac51ffffff,mixed_evening_area,14.98,5.78,6.79,9.2,1153,1484,524
8731aa46bffffff,mixed_evening_area,14.97,9.51,5.86,9.11,1155,1268,740
8731aa119ffffff,transport_hub_like,14.97,8.18,4.56,10.41,1155,1335,1067
8731aa764ffffff,transport_hub_like,14.89,8.13,5.4,9.49,1157,1338,851
8731aa754ffffff,transport_hub_like,14.84,8.85,4.54,10.3,1158,1296,1073
873181b18ffffff,return_destination,14.79,16.76,3.89,12.870000000000001,1159,811,1268
87318190effffff,return_destination,14.78,8.03,4.76,10.02,1160,1348,1007
873181953ffffff,return_destination,14.77,11.61,4.92,9.85,1161,1100,962
8731aa4c3ffffff,mixed_evening_area,14.72,20.18,2.28,17.9,1162,602,1701
8731aa751ffffff,transport_hub_like,14.72,8.07,4.12,10.600000000000001,1162,1341,1202
873185254ffffff,transport_hub_like,14.72,8.07,4.12,10.600000000000001,1162,1341,1202
8731aa022ffffff,transport_hub_like,14.72,8.07,4.12,10.600000000000001,1162,1341,1202
8731aa6b4ffffff,transport_hub_like,14.72,8.07,4.12,10.600000000000001,1162,1341,1202
8731aa4a4ffffff,transport_hub_like,14.72,8.07,4.12,10.600000000000001,1162,1341,1202
8731abdb2ffffff,mixed_evening_area,14.71,22.13,1.08,21.049999999999997,1168,502,2288
873181868ffffff,mixed_evening_area,14.7,20.17,2.28,17.89,1169,604,1701
873181821ffffff,return_destination,14.66,13.08,4.75,9.91,1170,1010,1013
873181805ffffff,return_destination,14.64,12.75,4.96,9.68,1171,1033,956
8731aa634ffffff,return_destination,14.61,13.99,4.63,9.98,1172,960,1052
873181b6affffff,return_destination,14.6,10.23,5.26,9.34,1173,1231,882
8731aa762ffffff,mixed_evening_area,14.59,6.49,13.68,8.1,1174,1428,182
8731aa496ffffff,return_destination,14.58,8.62,4.94,9.64,1175,1310,960
8731aa172ffffff,mixed_evening_area,14.57,20.89,2.17,18.72,1176,564,1722
8731aa6b5ffffff,return_destination,14.56,17.43,3.73,13.7,1177,782,1300
8731aa582ffffff,transport_hub_like,14.56,10.97,4.82,9.74,1177,1159,990
8731ab7b2ffffff,transport_hub_like,14.55,5.51,6.64,9.040000000000001,1179,1502,552
8731aa889ffffff,transport_hub_like,14.55,8.68,4.7,9.850000000000001,1179,1303,1026
873181aa8ffffff,transport_hub_like,14.54,12.47,5.01,9.53,1181,1053,931
873185281ffffff,transport_hub_like,14.53,5.5,6.64,9.03,1182,1504,552
8731aa0eeffffff,return_destination,14.53,5.5,6.64,9.03,1182,1504,552
87318181cffffff,return_destination,14.53,5.5,6.64,9.03,1182,1504,552
8731a8d9effffff,transport_hub_like,14.53,5.5,6.64,9.03,1182,1504,552
87318cd0dffffff,transport_hub_like,14.53,5.5,6.64,9.03,1182,1504,552
8731aa49affffff,mixed_evening_area,14.53,5.5,6.64,9.03,1182,1504,552
8731aacf5ffffff,return_destination,14.53,5.5,6.64,9.03,1182,1504,552
873181a8cffffff,transport_hub_like,14.53,5.5,6.64,9.03,1182,1504,552
8731aaa84ffffff,transport_hub_like,14.53,5.5,6.64,9.03,1182,1504,552
873181873ffffff,return_destination,14.53,5.5,6.64,9.03,1182,1504,552
8731aa163ffffff,return_destination,14.51,5.49,6.65,9.02,1192,1516,549
87318536dffffff,return_destination,14.51,5.49,6.65,9.02,1192,1516,549
873181a66ffffff,return_destination,14.51,5.49,6.65,9.02,1192,1516,549
8731aa71dffffff,transport_hub_like,14.49,12.44,4.23,10.26,1195,1055,1162
873185a62ffffff,transport_hub_like,14.44,10.31,3.17,11.27,1196,1226,1507
8731aa0ddffffff,transport_hub_like,14.42,8.62,3.98,10.44,1197,1310,1246
873185268ffffff,mixed_evening_area,14.41,20.71,2.14,18.57,1198,573,1727
873181a1effffff,mixed_evening_area,14.41,20.71,2.14,18.57,1198,573,1727
87318181dffffff,return_destination,14.37,8.64,5.12,9.25,1200,1305,911
8731aa70affffff,mixed_evening_area,14.37,8.83,5.76,8.61,1200,1298,765
873181946ffffff,return_destination,14.35,7.79,6.1,8.25,1202,1358,703
8731aa01effffff,transport_hub_like,14.34,8.67,4.34,10.0,1203,1304,1134
8731aa606ffffff,transport_hub_like,14.28,7.69,5.34,8.94,1204,1366,864
8731aa1b3ffffff,transport_hub_like,14.28,7.69,5.34,8.94,1204,1366,864
8731aa233ffffff,transport_hub_like,14.27,7.79,3.98,10.29,1206,1358,1246
8731aaa16ffffff,transport_hub_like,14.27,7.79,3.98,10.29,1206,1358,1246
8731ae2d6ffffff,transport_hub_like,14.27,7.79,3.98,10.29,1206,1358,1246
8731aacb2ffffff,transport_hub_like,14.27,7.79,3.98,10.29,1206,1358,1246
87318c931ffffff,mixed_evening_area,14.27,19.9,2.72,17.18,1206,623,1610
8731aa3a5ffffff,mixed_evening_area,14.27,19.9,2.72,17.18,1206,623,1610
873181974ffffff,transport_hub_like,14.27,7.79,3.98,10.29,1206,1358,1246
8731a84caffffff,transport_hub_like,14.27,19.9,2.72,17.18,1206,623,1610
8731aa609ffffff,mixed_evening_area,14.25,19.89,2.13,17.76,1214,628,1730
8731aa8edffffff,mixed_evening_area,14.24,17.07,2.2,14.870000000000001,1215,799,1720
8731aa145ffffff,transport_hub_like,14.24,8.21,5.22,9.02,1215,1331,888
8731aaa8bffffff,return_destination,14.12,9.12,5.15,8.969999999999999,1217,1287,903
8731aa16bffffff,mixed_evening_area,14.11,18.57,2.22,16.35,1218,699,1717
8731aa149ffffff,return_destination,14.09,16.43,3.64,12.79,1219,831,1340
873181a12ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873181d69ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873181b8bffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aac22ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aac2cffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aa644ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aa6acffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731a8772ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873181b43ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aa621ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
87318cd6bffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873181a30ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
87318192cffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873185b1dffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aa0c5ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731a8c86ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731ab508ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aa0ecffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731abc84ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aa235ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731a8cacffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
87318c968ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873185341ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
8731aaad4ffffff,transport_hub_like,14.08,12.84,3.32,10.76,1220,1029,1451
8731818deffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
87318c920ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
87318c105ffffff,transport_hub_like,14.08,5.22,6.5,8.86,1220,1527,578
873181b42ffffff,return_destination,14.07,8.01,4.57,9.5,1247,1349,1063
873181806ffffff,return_destination,14.07,16.08,3.73,12.349999999999998,1247,843,1300
8731aa0f3ffffff,transport_hub_like,14.07,7.62,4.27,9.8,1247,1369,1150
873181886ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731a84edffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa92effffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181962ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa059ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731ae260ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181ae8ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181aacffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181a16ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873185ae5ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181b0dffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731a8709ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181a5dffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aaa11ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa748ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa663ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731a879dffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa8a8ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731a8c94ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873185344ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731ab484ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731a8770ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731ab48effffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731ab509ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aac70ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731abc1bffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa358ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aaca6ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731852deffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa2e0ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
87318182dffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873185319ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
87318532dffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731818a4ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873185661ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa16dffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aad93ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
8731aa128ffffff,return_destination,14.06,5.21,6.5,8.850000000000001,1250,1553,578
873181b64ffffff,return_destination,14.05,13.11,4.73,9.32,1288,1008,1020
8731aab88ffffff,return_destination,14.05,8.19,4.51,9.540000000000001,1288,1333,1087
8731aa8d2ffffff,mixed_evening_area,14.04,21.75,1.25,20.5,1290,518,2261
87318195effffff,return_destination,14.04,7.99,5.89,8.149999999999999,1290,1351,728
8731aac6affffff,return_destination,13.98,8.61,5.71,8.27,1292,1312,775
8731aa8e8ffffff,return_destination,13.94,8.85,5.14,8.8,1293,1296,904
8731aa6b1ffffff,transport_hub_like,13.93,8.16,4.45,9.48,1294,1337,1102
8731aa8d4ffffff,transport_hub_like,13.93,12.05,4.18,9.75,1294,1069,1175
8731aa6a8ffffff,return_destination,13.87,8.27,5.73,8.139999999999999,1296,1327,768
8731aad9dffffff,return_destination,13.83,7.32,5.83,8.0,1297,1381,744
8731abd9cffffff,mixed_evening_area,13.82,22.01,2.35,19.66,1298,508,1687
873181bacffffff,transport_hub_like,13.81,7.51,3.84,9.97,1299,1375,1289
873181b2cffffff,transport_hub_like,13.81,7.51,3.84,9.97,1299,1375,1289
873181b08ffffff,mixed_evening_area,13.81,19.62,2.57,17.05,1299,639,1657
8731aaa71ffffff,mixed_evening_area,13.8,21.57,1.22,20.35,1302,526,2264
87318cd2affffff,mixed_evening_area,13.8,19.61,1.99,17.62,1302,640,1758
8731aa880ffffff,mixed_evening_area,13.8,19.61,1.99,17.62,1302,640,1758
8731aa311ffffff,mixed_evening_area,13.79,16.79,2.05,14.739999999999998,1305,810,1750
8731aa6a2ffffff,return_destination,13.76,8.8,5.54,8.219999999999999,1306,1300,823
