spatial_unit,night_date,hour,day_of_week,is_weekend,pickup_count,dropoff_count,activity_count
8731aace3ffffff,2008-02-07,20,3,False,0,2,2
8731aace9ffffff,2008-02-07,20,3,False,1,0,1
8731aaceaffffff,2008-02-07,20,3,False,0,1,1
8731aaceeffffff,2008-02-07,20,3,False,1,0,1
8731aacf3ffffff,2008-02-07,20,3,False,1,1,2
8731aacf4ffffff,2008-02-07,20,3,False,0,1,1
8731aad6affffff,2008-02-07,20,3,False,1,0,1
8731aad70ffffff,2008-02-07,20,3,False,0,1,1
8731aad81ffffff,2008-02-07,20,3,False,0,1,1
8731aad88ffffff,2008-02-07,20,3,False,0,1,1
8731aad89ffffff,2008-02-07,20,3,False,2,1,3
8731aad8bffffff,2008-02-07,20,3,False,1,0,1
8731aad8cffffff,2008-02-07,20,3,False,1,1,2
8731aada8ffffff,2008-02-07,20,3,False,1,1,2
8731abca4ffffff,2008-02-07,20,3,False,1,0,1
8731abca5ffffff,2008-02-07,20,3,False,0,1,1
8731abd80ffffff,2008-02-07,20,3,False,0,1,1
8731abd82ffffff,2008-02-07,20,3,False,1,0,1
8731abd8dffffff,2008-02-07,20,3,False,0,1,1
8731abd8effffff,2008-02-07,20,3,False,1,3,4
8731abd91ffffff,2008-02-07,20,3,False,2,1,3
8731abd92ffffff,2008-02-07,20,3,False,2,2,4
8731abd93ffffff,2008-02-07,20,3,False,1,2,3
8731abd96ffffff,2008-02-07,20,3,False,1,1,2
8731abd9effffff,2008-02-07,20,3,False,2,3,5
8731abda8ffffff,2008-02-07,20,3,False,1,1,2
8731abdb3ffffff,2008-02-07,20,3,False,1,0,1
8731ae4dbffffff,2008-02-07,20,3,False,1,0,1
8731ae69affffff,2008-02-07,20,3,False,1,0,1
8731ae782ffffff,2008-02-07,20,3,False,0,1,1
8731ae791ffffff,2008-02-07,20,3,False,1,0,1
8731ae79bffffff,2008-02-07,20,3,False,0,1,1
8731ae79cffffff,2008-02-07,20,3,False,1,0,1
873181804ffffff,2008-02-07,21,3,False,1,1,2
87318180bffffff,2008-02-07,21,3,False,0,2,2
87318180cffffff,2008-02-07,21,3,False,0,1,1
87318180dffffff,2008-02-07,21,3,False,1,0,1
873181816ffffff,2008-02-07,21,3,False,1,1,2
873181820ffffff,2008-02-07,21,3,False,1,2,3
873181822ffffff,2008-02-07,21,3,False,1,1,2
873181823ffffff,2008-02-07,21,3,False,1,0,1
873181824ffffff,2008-02-07,21,3,False,0,3,3
873181828ffffff,2008-02-07,21,3,False,1,0,1
873181829ffffff,2008-02-07,21,3,False,1,0,1
873181830ffffff,2008-02-07,21,3,False,0,1,1
873181831ffffff,2008-02-07,21,3,False,0,1,1
873181832ffffff,2008-02-07,21,3,False,2,0,2
873181833ffffff,2008-02-07,21,3,False,1,0,1
873181841ffffff,2008-02-07,21,3,False,0,1,1
873181842ffffff,2008-02-07,21,3,False,1,1,2
873181844ffffff,2008-02-07,21,3,False,1,0,1
873181846ffffff,2008-02-07,21,3,False,0,1,1
873181848ffffff,2008-02-07,21,3,False,0,1,1
873181850ffffff,2008-02-07,21,3,False,0,3,3
873181851ffffff,2008-02-07,21,3,False,0,1,1
873181853ffffff,2008-02-07,21,3,False,0,1,1
873181861ffffff,2008-02-07,21,3,False,0,1,1
873181863ffffff,2008-02-07,21,3,False,0,1,1
873181864ffffff,2008-02-07,21,3,False,0,2,2
87318186effffff,2008-02-07,21,3,False,1,0,1
873181871ffffff,2008-02-07,21,3,False,1,1,2
873181875ffffff,2008-02-07,21,3,False,1,1,2
8731818a0ffffff,2008-02-07,21,3,False,1,0,1
8731818e4ffffff,2008-02-07,21,3,False,1,0,1
87318191bffffff,2008-02-07,21,3,False,1,0,1
873181941ffffff,2008-02-07,21,3,False,0,1,1
873181945ffffff,2008-02-07,21,3,False,1,0,1
873181948ffffff,2008-02-07,21,3,False,2,3,5
87318194bffffff,2008-02-07,21,3,False,2,0,2
87318194cffffff,2008-02-07,21,3,False,0,1,1
87318194dffffff,2008-02-07,21,3,False,4,0,4
87318194effffff,2008-02-07,21,3,False,1,0,1
873181955ffffff,2008-02-07,21,3,False,1,1,2
873181958ffffff,2008-02-07,21,3,False,0,2,2
87318195dffffff,2008-02-07,21,3,False,1,0,1
873181964ffffff,2008-02-07,21,3,False,1,1,2
873181965ffffff,2008-02-07,21,3,False,0,1,1
873181968ffffff,2008-02-07,21,3,False,2,0,2
873181969ffffff,2008-02-07,21,3,False,1,2,3
87318196affffff,2008-02-07,21,3,False,0,1,1
87318196cffffff,2008-02-07,21,3,False,2,2,4
87318196dffffff,2008-02-07,21,3,False,2,0,2
873181988ffffff,2008-02-07,21,3,False,0,1,1
87318198cffffff,2008-02-07,21,3,False,0,1,1
873181a05ffffff,2008-02-07,21,3,False,0,1,1
873181a21ffffff,2008-02-07,21,3,False,1,1,2
873181a22ffffff,2008-02-07,21,3,False,1,1,2
873181b0affffff,2008-02-07,21,3,False,0,1,1
873181b10ffffff,2008-02-07,21,3,False,1,0,1
873181b15ffffff,2008-02-07,21,3,False,0,1,1
873181b21ffffff,2008-02-07,21,3,False,1,0,1
873181b23ffffff,2008-02-07,21,3,False,0,1,1
873181b28ffffff,2008-02-07,21,3,False,0,1,1
873181b2effffff,2008-02-07,21,3,False,1,1,2
873181b49ffffff,2008-02-07,21,3,False,0,1,1
873181b4dffffff,2008-02-07,21,3,False,1,0,1
873181b4effffff,2008-02-07,21,3,False,1,0,1
873181b54ffffff,2008-02-07,21,3,False,1,1,2
873181b56ffffff,2008-02-07,21,3,False,1,0,1
873181b60ffffff,2008-02-07,21,3,False,1,1,2
873181b65ffffff,2008-02-07,21,3,False,1,1,2
873181b6cffffff,2008-02-07,21,3,False,2,3,5
873181b75ffffff,2008-02-07,21,3,False,1,1,2
873181ba5ffffff,2008-02-07,21,3,False,1,0,1
873181d61ffffff,2008-02-07,21,3,False,0,1,1
873181d62ffffff,2008-02-07,21,3,False,1,0,1
873181d63ffffff,2008-02-07,21,3,False,1,1,2
87318520effffff,2008-02-07,21,3,False,0,1,1
873185210ffffff,2008-02-07,21,3,False,0,1,1
873185211ffffff,2008-02-07,21,3,False,1,0,1
87318521dffffff,2008-02-07,21,3,False,3,0,3
87318522effffff,2008-02-07,21,3,False,0,1,1
873185249ffffff,2008-02-07,21,3,False,1,2,3
87318524dffffff,2008-02-07,21,3,False,1,0,1
873185251ffffff,2008-02-07,21,3,False,0,1,1
873185252ffffff,2008-02-07,21,3,False,0,1,1
873185253ffffff,2008-02-07,21,3,False,1,1,2
873185258ffffff,2008-02-07,21,3,False,2,5,7
873185259ffffff,2008-02-07,21,3,False,0,3,3
87318525affffff,2008-02-07,21,3,False,3,4,7
87318525cffffff,2008-02-07,21,3,False,1,2,3
87318525dffffff,2008-02-07,21,3,False,1,0,1
87318525effffff,2008-02-07,21,3,False,5,3,8
873185264ffffff,2008-02-07,21,3,False,0,1,1
87318526cffffff,2008-02-07,21,3,False,0,2,2
87318526dffffff,2008-02-07,21,3,False,2,0,2
8731852c1ffffff,2008-02-07,21,3,False,1,0,1
8731852c4ffffff,2008-02-07,21,3,False,0,1,1
8731852cbffffff,2008-02-07,21,3,False,1,0,1
8731852ccffffff,2008-02-07,21,3,False,0,1,1
8731852cdffffff,2008-02-07,21,3,False,0,1,1
8731852dbffffff,2008-02-07,21,3,False,1,2,3
8731852e1ffffff,2008-02-07,21,3,False,3,0,3
8731852ecffffff,2008-02-07,21,3,False,2,3,5
8731852edffffff,2008-02-07,21,3,False,0,1,1
873185348ffffff,2008-02-07,21,3,False,1,0,1
873185349ffffff,2008-02-07,21,3,False,1,1,2
87318534cffffff,2008-02-07,21,3,False,0,1,1
873185365ffffff,2008-02-07,21,3,False,1,0,1
873185368ffffff,2008-02-07,21,3,False,1,1,2
873185785ffffff,2008-02-07,21,3,False,1,1,2
8731858a5ffffff,2008-02-07,21,3,False,1,1,2
873185a05ffffff,2008-02-07,21,3,False,2,0,2
873185a06ffffff,2008-02-07,21,3,False,1,0,1
873185a25ffffff,2008-02-07,21,3,False,0,1,1
873185a31ffffff,2008-02-07,21,3,False,1,1,2
873185a35ffffff,2008-02-07,21,3,False,1,1,2
873185a52ffffff,2008-02-07,21,3,False,1,0,1
873185ad9ffffff,2008-02-07,21,3,False,0,1,1
873185aecffffff,2008-02-07,21,3,False,0,1,1
873185b05ffffff,2008-02-07,21,3,False,1,1,2
873185b06ffffff,2008-02-07,21,3,False,0,1,1
873185b08ffffff,2008-02-07,21,3,False,0,1,1
873185b09ffffff,2008-02-07,21,3,False,3,3,6
873185b0affffff,2008-02-07,21,3,False,1,0,1
873185b44ffffff,2008-02-07,21,3,False,1,0,1
873185b48ffffff,2008-02-07,21,3,False,1,0,1
873185b4bffffff,2008-02-07,21,3,False,1,0,1
873185b50ffffff,2008-02-07,21,3,False,2,2,4
873185b51ffffff,2008-02-07,21,3,False,0,1,1
873185b54ffffff,2008-02-07,21,3,False,1,1,2
873185b55ffffff,2008-02-07,21,3,False,0,1,1
873185b56ffffff,2008-02-07,21,3,False,3,1,4
873185b5affffff,2008-02-07,21,3,False,0,1,1
873185b5effffff,2008-02-07,21,3,False,0,1,1
873185b64ffffff,2008-02-07,21,3,False,1,0,1
873185b66ffffff,2008-02-07,21,3,False,1,0,1
873185b6bffffff,2008-02-07,21,3,False,0,1,1
873185b70ffffff,2008-02-07,21,3,False,1,0,1
873185b73ffffff,2008-02-07,21,3,False,1,2,3
87318c129ffffff,2008-02-07,21,3,False,1,0,1
87318c8daffffff,2008-02-07,21,3,False,0,1,1
87318cd05ffffff,2008-02-07,21,3,False,1,1,2
8731a8473ffffff,2008-02-07,21,3,False,1,0,1
8731a848effffff,2008-02-07,21,3,False,0,1,1
8731a84aeffffff,2008-02-07,21,3,False,1,0,1
8731a84deffffff,2008-02-07,21,3,False,0,2,2
8731a8560ffffff,2008-02-07,21,3,False,1,0,1
8731a8565ffffff,2008-02-07,21,3,False,0,1,1
8731a86d0ffffff,2008-02-07,21,3,False,1,0,1
8731a870affffff,2008-02-07,21,3,False,0,1,1
8731a871dffffff,2008-02-07,21,3,False,1,0,1
8731aa000ffffff,2008-02-07,21,3,False,1,0,1
8731aa004ffffff,2008-02-07,21,3,False,2,1,3
8731aa005ffffff,2008-02-07,21,3,False,1,3,4
8731aa006ffffff,2008-02-07,21,3,False,5,6,11
8731aa008ffffff,2008-02-07,21,3,False,1,0,1
8731aa00bffffff,2008-02-07,21,3,False,0,1,1
8731aa00cffffff,2008-02-07,21,3,False,1,0,1
8731aa011ffffff,2008-02-07,21,3,False,1,0,1
8731aa012ffffff,2008-02-07,21,3,False,2,1,3
8731aa013ffffff,2008-02-07,21,3,False,1,0,1
8731aa020ffffff,2008-02-07,21,3,False,1,0,1
8731aa025ffffff,2008-02-07,21,3,False,1,0,1
8731aa026ffffff,2008-02-07,21,3,False,0,1,1
8731aa02affffff,2008-02-07,21,3,False,1,1,2
8731aa02effffff,2008-02-07,21,3,False,0,2,2
8731aa030ffffff,2008-02-07,21,3,False,9,5,14
8731aa031ffffff,2008-02-07,21,3,False,3,9,12
8731aa032ffffff,2008-02-07,21,3,False,1,0,1
8731aa033ffffff,2008-02-07,21,3,False,6,11,17
8731aa034ffffff,2008-02-07,21,3,False,5,2,7
8731aa035ffffff,2008-02-07,21,3,False,1,1,2
8731aa036ffffff,2008-02-07,21,3,False,4,5,9
8731aa040ffffff,2008-02-07,21,3,False,1,0,1
8731aa048ffffff,2008-02-07,21,3,False,1,0,1
8731aa04affffff,2008-02-07,21,3,False,0,1,1
8731aa04effffff,2008-02-07,21,3,False,0,1,1
8731aa050ffffff,2008-02-07,21,3,False,1,0,1
8731aa052ffffff,2008-02-07,21,3,False,1,0,1
8731aa053ffffff,2008-02-07,21,3,False,1,0,1
8731aa054ffffff,2008-02-07,21,3,False,0,2,2
8731aa055ffffff,2008-02-07,21,3,False,1,1,2
8731aa05bffffff,2008-02-07,21,3,False,1,0,1
8731aa061ffffff,2008-02-07,21,3,False,1,0,1
8731aa063ffffff,2008-02-07,21,3,False,0,3,3
8731aa066ffffff,2008-02-07,21,3,False,1,2,3
8731aa068ffffff,2008-02-07,21,3,False,1,1,2
8731aa069ffffff,2008-02-07,21,3,False,1,6,7
8731aa06cffffff,2008-02-07,21,3,False,1,0,1
8731aa06dffffff,2008-02-07,21,3,False,0,1,1
8731aa072ffffff,2008-02-07,21,3,False,2,2,4
8731aa073ffffff,2008-02-07,21,3,False,0,2,2
8731aa074ffffff,2008-02-07,21,3,False,1,0,1
8731aa082ffffff,2008-02-07,21,3,False,0,2,2
8731aa088ffffff,2008-02-07,21,3,False,1,0,1
8731aa08affffff,2008-02-07,21,3,False,0,1,1
8731aa08cffffff,2008-02-07,21,3,False,0,1,1
8731aa08dffffff,2008-02-07,21,3,False,1,0,1
8731aa090ffffff,2008-02-07,21,3,False,2,1,3
8731aa091ffffff,2008-02-07,21,3,False,3,0,3
8731aa092ffffff,2008-02-07,21,3,False,3,6,9
8731aa094ffffff,2008-02-07,21,3,False,1,2,3
8731aa096ffffff,2008-02-07,21,3,False,1,4,5
8731aa09affffff,2008-02-07,21,3,False,1,5,6
8731aa09bffffff,2008-02-07,21,3,False,1,1,2
8731aa09effffff,2008-02-07,21,3,False,1,0,1
8731aa0a0ffffff,2008-02-07,21,3,False,1,1,2
8731aa0a2ffffff,2008-02-07,21,3,False,0,1,1
8731aa0a3ffffff,2008-02-07,21,3,False,2,0,2
8731aa0a4ffffff,2008-02-07,21,3,False,3,6,9
8731aa0a6ffffff,2008-02-07,21,3,False,9,1,10
8731aa0adffffff,2008-02-07,21,3,False,0,1,1
8731aa0aeffffff,2008-02-07,21,3,False,1,1,2
8731aa0b1ffffff,2008-02-07,21,3,False,2,1,3
8731aa0b3ffffff,2008-02-07,21,3,False,1,0,1
8731aa0b4ffffff,2008-02-07,21,3,False,3,4,7
8731aa0b5ffffff,2008-02-07,21,3,False,0,1,1
8731aa0b6ffffff,2008-02-07,21,3,False,0,1,1
8731aa0c4ffffff,2008-02-07,21,3,False,1,0,1
8731aa0c6ffffff,2008-02-07,21,3,False,1,0,1
8731aa0d0ffffff,2008-02-07,21,3,False,1,0,1
8731aa0d8ffffff,2008-02-07,21,3,False,1,1,2
8731aa0dcffffff,2008-02-07,21,3,False,0,1,1
8731aa0e0ffffff,2008-02-07,21,3,False,1,2,3
8731aa0e2ffffff,2008-02-07,21,3,False,1,2,3
8731aa0e3ffffff,2008-02-07,21,3,False,0,1,1
8731aa0e5ffffff,2008-02-07,21,3,False,0,1,1
8731aa0e6ffffff,2008-02-07,21,3,False,0,1,1
8731aa0f0ffffff,2008-02-07,21,3,False,0,2,2
8731aa0f1ffffff,2008-02-07,21,3,False,0,1,1
8731aa0f2ffffff,2008-02-07,21,3,False,2,2,4
8731aa0f5ffffff,2008-02-07,21,3,False,1,2,3
8731aa100ffffff,2008-02-07,21,3,False,1,1,2
8731aa102ffffff,2008-02-07,21,3,False,2,0,2
8731aa103ffffff,2008-02-07,21,3,False,2,1,3
8731aa104ffffff,2008-02-07,21,3,False,1,1,2
8731aa109ffffff,2008-02-07,21,3,False,1,1,2
8731aa10affffff,2008-02-07,21,3,False,1,0,1
8731aa10cffffff,2008-02-07,21,3,False,1,0,1
8731aa10effffff,2008-02-07,21,3,False,0,1,1
8731aa111ffffff,2008-02-07,21,3,False,1,0,1
8731aa113ffffff,2008-02-07,21,3,False,1,0,1
8731aa114ffffff,2008-02-07,21,3,False,2,1,3
8731aa115ffffff,2008-02-07,21,3,False,0,1,1
8731aa11affffff,2008-02-07,21,3,False,0,1,1
8731aa11cffffff,2008-02-07,21,3,False,0,1,1
8731aa121ffffff,2008-02-07,21,3,False,1,0,1
8731aa122ffffff,2008-02-07,21,3,False,1,0,1
8731aa124ffffff,2008-02-07,21,3,False,0,2,2
8731aa125ffffff,2008-02-07,21,3,False,0,1,1
8731aa126ffffff,2008-02-07,21,3,False,0,1,1
8731aa12cffffff,2008-02-07,21,3,False,0,1,1
8731aa130ffffff,2008-02-07,21,3,False,0,1,1
8731aa135ffffff,2008-02-07,21,3,False,0,1,1
8731aa143ffffff,2008-02-07,21,3,False,0,1,1
8731aa144ffffff,2008-02-07,21,3,False,2,1,3
8731aa146ffffff,2008-02-07,21,3,False,0,3,3
8731aa14cffffff,2008-02-07,21,3,False,0,1,1
8731aa14dffffff,2008-02-07,21,3,False,0,1,1
8731aa150ffffff,2008-02-07,21,3,False,1,0,1
8731aa151ffffff,2008-02-07,21,3,False,0,3,3
8731aa152ffffff,2008-02-07,21,3,False,0,2,2
8731aa153ffffff,2008-02-07,21,3,False,0,1,1
8731aa156ffffff,2008-02-07,21,3,False,1,2,3
8731aa15bffffff,2008-02-07,21,3,False,0,1,1
8731aa15cffffff,2008-02-07,21,3,False,2,1,3
8731aa15dffffff,2008-02-07,21,3,False,1,0,1
8731aa168ffffff,2008-02-07,21,3,False,2,0,2
8731aa169ffffff,2008-02-07,21,3,False,1,0,1
8731aa16effffff,2008-02-07,21,3,False,1,0,1
8731aa171ffffff,2008-02-07,21,3,False,1,0,1
8731aa173ffffff,2008-02-07,21,3,False,1,0,1
8731aa180ffffff,2008-02-07,21,3,False,0,1,1
8731aa181ffffff,2008-02-07,21,3,False,6,3,9
8731aa182ffffff,2008-02-07,21,3,False,0,1,1
8731aa183ffffff,2008-02-07,21,3,False,1,0,1
8731aa184ffffff,2008-02-07,21,3,False,0,1,1
8731aa186ffffff,2008-02-07,21,3,False,1,0,1
8731aa18affffff,2008-02-07,21,3,False,25,28,53
8731aa18cffffff,2008-02-07,21,3,False,0,1,1
8731aa18dffffff,2008-02-07,21,3,False,1,3,4
8731aa192ffffff,2008-02-07,21,3,False,1,0,1
8731aa194ffffff,2008-02-07,21,3,False,2,0,2
8731aa196ffffff,2008-02-07,21,3,False,0,1,1
8731aa198ffffff,2008-02-07,21,3,False,4,1,5
8731aa199ffffff,2008-02-07,21,3,False,3,3,6
8731aa19affffff,2008-02-07,21,3,False,1,3,4
8731aa19bffffff,2008-02-07,21,3,False,1,0,1
8731aa19cffffff,2008-02-07,21,3,False,1,0,1
8731aa19dffffff,2008-02-07,21,3,False,5,9,14
8731aa1a0ffffff,2008-02-07,21,3,False,0,2,2
8731aa1a1ffffff,2008-02-07,21,3,False,1,0,1
8731aa1a2ffffff,2008-02-07,21,3,False,0,2,2
8731aa1a3ffffff,2008-02-07,21,3,False,2,0,2
8731aa1a4ffffff,2008-02-07,21,3,False,1,0,1
8731aa1a5ffffff,2008-02-07,21,3,False,0,1,1
8731aa1a6ffffff,2008-02-07,21,3,False,1,0,1
8731aa1a8ffffff,2008-02-07,21,3,False,1,0,1
8731aa1a9ffffff,2008-02-07,21,3,False,1,1,2
8731aa1abffffff,2008-02-07,21,3,False,0,1,1
8731aa1adffffff,2008-02-07,21,3,False,1,1,2
8731aa1aeffffff,2008-02-07,21,3,False,1,1,2
8731aa1b0ffffff,2008-02-07,21,3,False,1,1,2
8731aa1b1ffffff,2008-02-07,21,3,False,1,0,1
8731aa1b3ffffff,2008-02-07,21,3,False,0,1,1
8731aa1b4ffffff,2008-02-07,21,3,False,0,2,2
8731aa1b5ffffff,2008-02-07,21,3,False,0,1,1
8731aa1b6ffffff,2008-02-07,21,3,False,1,1,2
8731aa225ffffff,2008-02-07,21,3,False,0,1,1
8731aa300ffffff,2008-02-07,21,3,False,0,1,1
8731aa301ffffff,2008-02-07,21,3,False,0,3,3
8731aa302ffffff,2008-02-07,21,3,False,0,1,1
8731aa304ffffff,2008-02-07,21,3,False,1,0,1
8731aa306ffffff,2008-02-07,21,3,False,0,2,2
8731aa308ffffff,2008-02-07,21,3,False,0,1,1
8731aa309ffffff,2008-02-07,21,3,False,2,1,3
8731aa30affffff,2008-02-07,21,3,False,2,0,2
8731aa30cffffff,2008-02-07,21,3,False,1,2,3
8731aa30dffffff,2008-02-07,21,3,False,2,0,2
8731aa313ffffff,2008-02-07,21,3,False,0,2,2
8731aa318ffffff,2008-02-07,21,3,False,1,1,2
8731aa319ffffff,2008-02-07,21,3,False,1,1,2
8731aa31dffffff,2008-02-07,21,3,False,2,0,2
8731aa31effffff,2008-02-07,21,3,False,5,3,8
8731aa320ffffff,2008-02-07,21,3,False,1,2,3
8731aa321ffffff,2008-02-07,21,3,False,2,0,2
8731aa322ffffff,2008-02-07,21,3,False,0,2,2
8731aa323ffffff,2008-02-07,21,3,False,0,1,1
8731aa324ffffff,2008-02-07,21,3,False,1,0,1
8731aa325ffffff,2008-02-07,21,3,False,1,1,2
8731aa328ffffff,2008-02-07,21,3,False,5,8,13
8731aa329ffffff,2008-02-07,21,3,False,5,13,18
8731aa32affffff,2008-02-07,21,3,False,0,1,1
8731aa32bffffff,2008-02-07,21,3,False,4,5,9
8731aa32cffffff,2008-02-07,21,3,False,4,2,6
8731aa32dffffff,2008-02-07,21,3,False,3,2,5
8731aa32effffff,2008-02-07,21,3,False,0,1,1
8731aa330ffffff,2008-02-07,21,3,False,1,0,1
8731aa331ffffff,2008-02-07,21,3,False,2,2,4
8731aa333ffffff,2008-02-07,21,3,False,0,2,2
8731aa334ffffff,2008-02-07,21,3,False,1,0,1
8731aa335ffffff,2008-02-07,21,3,False,2,3,5
8731aa344ffffff,2008-02-07,21,3,False,2,1,3
8731aa345ffffff,2008-02-07,21,3,False,3,0,3
8731aa352ffffff,2008-02-07,21,3,False,1,1,2
8731aa362ffffff,2008-02-07,21,3,False,2,1,3
8731aa363ffffff,2008-02-07,21,3,False,3,4,7
8731aa364ffffff,2008-02-07,21,3,False,5,2,7
8731aa365ffffff,2008-02-07,21,3,False,1,0,1
8731aa366ffffff,2008-02-07,21,3,False,1,0,1
8731aa36cffffff,2008-02-07,21,3,False,1,4,5
8731aa36dffffff,2008-02-07,21,3,False,1,0,1
8731aa36effffff,2008-02-07,21,3,False,1,0,1
8731aa371ffffff,2008-02-07,21,3,False,3,1,4
8731aa372ffffff,2008-02-07,21,3,False,2,1,3
8731aa374ffffff,2008-02-07,21,3,False,14,20,34
8731aa376ffffff,2008-02-07,21,3,False,4,0,4
8731aa38effffff,2008-02-07,21,3,False,1,0,1
8731aa400ffffff,2008-02-07,21,3,False,7,22,29
8731aa401ffffff,2008-02-07,21,3,False,32,24,56
8731aa402ffffff,2008-02-07,21,3,False,3,4,7
8731aa403ffffff,2008-02-07,21,3,False,8,12,20
8731aa404ffffff,2008-02-07,21,3,False,29,33,62
8731aa405ffffff,2008-02-07,21,3,False,28,34,62
8731aa406ffffff,2008-02-07,21,3,False,8,8,16
8731aa408ffffff,2008-02-07,21,3,False,22,26,48
8731aa409ffffff,2008-02-07,21,3,False,31,30,61
8731aa40affffff,2008-02-07,21,3,False,18,18,36
8731aa40bffffff,2008-02-07,21,3,False,7,9,16
8731aa40cffffff,2008-02-07,21,3,False,15,15,30
8731aa40dffffff,2008-02-07,21,3,False,10,13,23
8731aa40effffff,2008-02-07,21,3,False,20,20,40
8731aa410ffffff,2008-02-07,21,3,False,6,3,9
8731aa411ffffff,2008-02-07,21,3,False,7,6,13
8731aa412ffffff,2008-02-07,21,3,False,1,1,2
8731aa413ffffff,2008-02-07,21,3,False,1,0,1
8731aa414ffffff,2008-02-07,21,3,False,8,12,20
8731aa415ffffff,2008-02-07,21,3,False,4,10,14
8731aa416ffffff,2008-02-07,21,3,False,3,1,4
8731aa418ffffff,2008-02-07,21,3,False,1,5,6
8731aa419ffffff,2008-02-07,21,3,False,5,4,9
8731aa41affffff,2008-02-07,21,3,False,2,1,3
8731aa41bffffff,2008-02-07,21,3,False,1,1,2
8731aa41cffffff,2008-02-07,21,3,False,4,5,9
8731aa41dffffff,2008-02-07,21,3,False,7,8,15
8731aa41effffff,2008-02-07,21,3,False,2,1,3
8731aa420ffffff,2008-02-07,21,3,False,23,14,37
8731aa421ffffff,2008-02-07,21,3,False,29,22,51
8731aa422ffffff,2008-02-07,21,3,False,24,11,35
8731aa423ffffff,2008-02-07,21,3,False,36,34,70
8731aa424ffffff,2008-02-07,21,3,False,15,11,26
8731aa425ffffff,2008-02-07,21,3,False,52,40,92
8731aa426ffffff,2008-02-07,21,3,False,13,16,29
8731aa428ffffff,2008-02-07,21,3,False,18,11,29
8731aa429ffffff,2008-02-07,21,3,False,62,48,110
8731aa42affffff,2008-02-07,21,3,False,23,30,53
8731aa42bffffff,2008-02-07,21,3,False,18,19,37
8731aa42cffffff,2008-02-07,21,3,False,9,12,21
8731aa42dffffff,2008-02-07,21,3,False,15,19,34
8731aa42effffff,2008-02-07,21,3,False,29,26,55
8731aa430ffffff,2008-02-07,21,3,False,5,7,12
8731aa431ffffff,2008-02-07,21,3,False,38,32,70
8731aa432ffffff,2008-02-07,21,3,False,6,10,16
8731aa433ffffff,2008-02-07,21,3,False,8,12,20
8731aa434ffffff,2008-02-07,21,3,False,10,14,24
8731aa435ffffff,2008-02-07,21,3,False,18,14,32
8731aa436ffffff,2008-02-07,21,3,False,17,11,28
8731aa440ffffff,2008-02-07,21,3,False,3,4,7
8731aa441ffffff,2008-02-07,21,3,False,5,1,6
8731aa442ffffff,2008-02-07,21,3,False,6,1,7
8731aa443ffffff,2008-02-07,21,3,False,0,2,2
8731aa444ffffff,2008-02-07,21,3,False,4,1,5
8731aa445ffffff,2008-02-07,21,3,False,1,1,2
8731aa446ffffff,2008-02-07,21,3,False,11,6,17
8731aa448ffffff,2008-02-07,21,3,False,0,1,1
8731aa44affffff,2008-02-07,21,3,False,0,1,1
8731aa44cffffff,2008-02-07,21,3,False,2,1,3
8731aa44effffff,2008-02-07,21,3,False,1,1,2
8731aa450ffffff,2008-02-07,21,3,False,4,4,8
8731aa451ffffff,2008-02-07,21,3,False,5,5,10
8731aa452ffffff,2008-02-07,21,3,False,0,3,3
8731aa453ffffff,2008-02-07,21,3,False,2,1,3
8731aa454ffffff,2008-02-07,21,3,False,15,13,28
8731aa455ffffff,2008-02-07,21,3,False,3,2,5
8731aa456ffffff,2008-02-07,21,3,False,3,6,9
8731aa458ffffff,2008-02-07,21,3,False,2,1,3
8731aa459ffffff,2008-02-07,21,3,False,0,1,1
8731aa45affffff,2008-02-07,21,3,False,2,1,3
8731aa45bffffff,2008-02-07,21,3,False,1,3,4
8731aa45cffffff,2008-02-07,21,3,False,2,0,2
8731aa45dffffff,2008-02-07,21,3,False,1,0,1
8731aa45effffff,2008-02-07,21,3,False,1,0,1
8731aa460ffffff,2008-02-07,21,3,False,18,21,39
8731aa461ffffff,2008-02-07,21,3,False,9,18,27
8731aa462ffffff,2008-02-07,21,3,False,16,16,32
8731aa463ffffff,2008-02-07,21,3,False,6,9,15
8731aa464ffffff,2008-02-07,21,3,False,4,9,13
8731aa465ffffff,2008-02-07,21,3,False,4,3,7
8731aa466ffffff,2008-02-07,21,3,False,40,26,66
8731aa468ffffff,2008-02-07,21,3,False,6,3,9
8731aa469ffffff,2008-02-07,21,3,False,4,5,9
8731aa46affffff,2008-02-07,21,3,False,1,1,2
8731aa46cffffff,2008-02-07,21,3,False,6,5,11
8731aa46dffffff,2008-02-07,21,3,False,7,6,13
8731aa46effffff,2008-02-07,21,3,False,3,4,7
8731aa470ffffff,2008-02-07,21,3,False,32,42,74
8731aa471ffffff,2008-02-07,21,3,False,16,11,27
8731aa472ffffff,2008-02-07,21,3,False,21,23,44
8731aa473ffffff,2008-02-07,21,3,False,25,29,54
8731aa474ffffff,2008-02-07,21,3,False,36,34,70
8731aa475ffffff,2008-02-07,21,3,False,35,37,72
8731aa476ffffff,2008-02-07,21,3,False,33,31,64
8731aa481ffffff,2008-02-07,21,3,False,0,1,1
8731aa489ffffff,2008-02-07,21,3,False,1,2,3
8731aa48bffffff,2008-02-07,21,3,False,0,2,2
8731aa48dffffff,2008-02-07,21,3,False,1,1,2
